taxon_id,geography,date
AICHI/23/2010,JapanKorea,2010.879
ANHUI-YAOHAI/138/2010,NorthChina,2010.036
AZ-PV10343008,USACanada,2010.937
B/AKITA/2/2008,JapanKorea,2008.901
B/ANHUI/521/2005,NorthChina,2005.222
B/AREQUIPA/FLA0145/2008,SouthAmerica,2008
B/ARGENTINA/13/2008,SouthAmerica,2008.496
B/ARGENTINA/135/2001,SouthAmerica,2001.595
B/ARGENTINA/206/2008,SouthAmerica,2008.479
B/ARGENTINA/247/2008,SouthAmerica,2008.507
B/ARGENTINA/25/2008,SouthAmerica,2008.548
B/ARGENTINA/3731/2001,SouthAmerica,2001.608
B/ARGENTINA/3733/2001,SouthAmerica,2001.622
B/ARGENTINA/3740/2001,SouthAmerica,2001.636
B/ARGENTINA/622/2006,SouthAmerica,2006.792
B/ARGENTINA/69/2001,SouthAmerica,2001
B/ARGENTINA/72/2008,SouthAmerica,2008.447
B/ARIZONA/5/2000,USACanada,2000.271
B/AUCKLAND/1/2007,Oceania,2007.37
B/Aichi/186/2005,JapanKorea,2005.315
B/Alabama/1/2006,USACanada,2006.238
B/Alabama/2910/2012,USACanada,2012.263
B/Alabama/4/2006,USACanada,2006.715
B/Alaska/01/2010,USACanada,2010.937
B/Alaska/03/2008,USACanada,2008.764
B/Alaska/05/2008,USACanada,2008.89
B/Alaska/16/2000,USACanada,2000.893
B/Alaska/2/2004,USACanada,2004.164
B/Argentina/132/2001,SouthAmerica,2001.597
B/Arizona/03/2010,USACanada,2010.904
B/Arizona/1/2005,USACanada,2005.011
B/Arizona/14/2001,USACanada,2001.282
B/Arizona/2/2005,USACanada,2005.047
B/Arizona/3/2006,USACanada,2006.326
B/Arizona/4/2002,USACanada,2002.142
B/Arizona/7/2000,USACanada,2000.438
B/Auckland/01/2000,Oceania,2000.353
B/Auckland/1/2004,Oceania,2004.611
B/Auckland/32/2005,Oceania,2005.408
B/BANGKOK/282/2001,SoutheastAsia,2001.499
B/BANGKOK/460/03,SoutheastAsia,2003
B/BANGLADESH/0444/2007,India,2007.482
B/BANGLADESH/1164777/2003,India,2003.384
B/BANGLADESH/2414/2005,India,2005.279
B/BANGLADESH/2492/2007,India,2007.479
B/BANGLADESH/3222/2007,India,2007.482
B/BANGLADESH/3333/2007,India,2007.627
B/BANGLADESH/4659/2007,India,2007.649
B/BANGLADESH/7110/2007,India,2007.575
B/BANGLADESH/9011/2007,India,2007.515
B/BANGLADESH/9112/2007,India,2007.373
B/BARCELONA/143/2008,Europe,2008
B/BEIJING/XICHENG126/2008,NorthChina,2008.025
B/BEIJINGXICHENG/1163/2008,NorthChina,2008.189
B/BELEM/432/2005,SouthAmerica,2005.052
B/BELEM/621/2005,SouthAmerica,2005.148
B/BOLIVIA/488/2008,SouthAmerica,2008.847
B/BRAZIL/053/00,SouthAmerica,2000
B/BRAZIL/055/00,SouthAmerica,2000
B/BRAZIL/064/00,SouthAmerica,2000
B/BRAZIL/079/00,SouthAmerica,2000
B/BRAZIL/110/01,SouthAmerica,2001
B/BRAZIL/2151E/2005,SouthAmerica,2005.608
B/BRAZIL/2452/2008,SouthAmerica,2008.342
B/BRAZIL/2459/2002,SouthAmerica,2002.592
B/BRAZIL/2547/2006,SouthAmerica,2006.392
B/BRAZIL/265/2005,SouthAmerica,2005.101
B/BRAZIL/5433/2008,SouthAmerica,2008.581
B/BRAZIL/5935/2008,SouthAmerica,2008.564
B/BRAZIL/7798/2008,SouthAmerica,2008.693
B/BRAZIL/823/2001,SouthAmerica,2001.479
B/BRAZIL/936/2006,SouthAmerica,2006.334
B/BRAZIL/956/2001,SouthAmerica,2001.523
B/BRISBANE/01/2008,Oceania,2008.038
B/BRISBANE/03/2007,Oceania,2007.184
B/BRISBANE/09/2008,Oceania,2008.247
B/BRISBANE/1/2007,Oceania,2007.066
B/BRISBANE/1/2008,Oceania,2008
B/BRISBANE/17/2008,Oceania,2008.444
B/BRISBANE/22/3008,Oceania,2008.501
B/BRISBANE/25/2007,Oceania,2007.751
B/BRISBANE/3/2007,Oceania,2007
B/BRISBANE/59/2008,Oceania,2008.597
B/BRISBANE/9/2008,Oceania,2008
B/BUCHAREST/626/2001,Europe,2001.175
B/BUCHAREST/746/2001,Europe,2001.197
B/BUCHAREST/795/03,Europe,2003
B/BUCURESTI/361/2008,Europe,2008.074
B/Bahia/26/2008,SouthAmerica,2008.37
B/Bahia/301/2008,SouthAmerica,2008.578
B/Bahia/31/2008,SouthAmerica,2008.37
B/Beijing/F4693/2007,NorthChina,2007
B/Beijing/F5204/2007,NorthChina,2007
B/Beijing/F5279/2007,NorthChina,2007
B/Beijing/F5392/2007,NorthChina,2007
B/Beijing/F5411/2007,NorthChina,2007
B/Beijing/F5665/2007,NorthChina,2007
B/Brazil/975/2000,SouthAmerica,2000.438
B/Brisbane/1/2004,Oceania,2004.619
B/Brisbane/104/2005,Oceania,2005.83
B/Brisbane/105/2005,Oceania,2005.882
B/Brisbane/3/2005,Oceania,2005.205
B/Brisbane/4/2004,Oceania,2004.696
B/Brisbane/5/2004,Oceania,2004.729
B/Brisbane/5/2005,Oceania,2005.436
B/Brisbane/5/2006,Oceania,2006.438
B/Buenos_Aires/161/00,SouthAmerica,2000
B/Busan/1391/2008,JapanKorea,2008.162
B/Busan/2422/2008,JapanKorea,2008.186
B/Busan/284/2008,JapanKorea,2008.022
B/Busan/4538/2007,JapanKorea,2007.962
B/Busan/918/2008,JapanKorea,2008.066
B/Busan/953/2008,JapanKorea,2008.088
B/Busan/976/2008,JapanKorea,2008.096
B/CALIFORNIA/18/2007,USACanada,2007.819
B/CANADA/374/2006,USACanada,2006.071
B/CANADA/502/2000,USACanada,2000.225
B/CANADA/559/2004,USACanada,2004.337
B/CASTRO/6880/2000,SouthAmerica,2000.529
B/CHANCHAMAYO/FLU7328/2007,SouthAmerica,2007
B/CHIBA-C/12/2008,JapanKorea,2008.301
B/CHILE/4307/2008,SouthAmerica,2008.236
B/CHILE/5068/2001,SouthAmerica,2001.334
B/CHILE/5514/2005,SouthAmerica,2005.312
B/CHONGQING/1204/2005,NorthChina,2005.299
B/CHONGQING/YONGCHUAN18/2007,NorthChina,2007.041
B/CHONGQING/YUZHONG111/2007,NorthChina,2007.025
B/CHONGQING/YUZHONG114/2007,NorthChina,2007.038
B/CHONGQING/YUZHONG115/2007,NorthChina,2007.041
B/CHONGQING/YUZHONG18/2007,NorthChina,2007.025
B/CHRISTCHURCH/1/2008,Oceania,2008.488
B/CHRISTCHURCH/2/2007,Oceania,2007.085
B/CHUNGBUK/2786/2007,JapanKorea,2007.164
B/CHUNGBUK/2792/2007,JapanKorea,2007.178
B/COLOMBIA/3438/2002,SouthAmerica,2002.31
B/CONCEPCION/8881/2004,SouthAmerica,2004.436
B/CRAIOVA/549/2001,Europe,2001.151
B/California/01/2009,USACanada,2009.079
B/California/06/2010,USACanada,2010.877
B/California/1/2000,USACanada,2000.055
B/California/10/2000,USACanada,2000.992
B/California/14/2007,USACanada,2007.866
B/California/15/2007,USACanada,2007.811
B/California/16/2007,USACanada,2007.819
B/California/17/2005,USACanada,2005.956
B/California/17/2007,USACanada,2007.811
B/California/2/2002,USACanada,2002.118
B/California/2/2003,USACanada,2003.795
B/California/22/2007,USACanada,2007.989
B/California/3/2000,USACanada,2000.156
B/California/3/2004,USACanada,2004.811
B/California/6/2000,USACanada,2000.888
B/California/NHRC0001/2004,USACanada,2004.978
B/California/NHRC0005/2005,USACanada,2005.047
B/California/NHRC0006/2005,USACanada,2005.055
B/California/NHRC0007/2005,USACanada,2005.112
B/California/NHRC0008/2005,USACanada,2005.142
B/Cambodia/S0917106/2008,SoutheastAsia,2008.71
B/Cambodia/S1020262/2008,SoutheastAsia,2008.784
B/Cambodia/S1119097/2008,SoutheastAsia,2008.882
B/Cambodia/S1203258/2008,SoutheastAsia,2008.921
B/Cambodia/S1231073/2008,SoutheastAsia,2008.986
B/Canada/16188/2000,USACanada,2000.896
B/Chaco/366/00,SouthAmerica,2000
B/Chaco/R113/00,SouthAmerica,2000
B/Chantaburi/218/2003,SoutheastAsia,2003.564
B/Chennai/0813813/080908,India,2008.688
B/Chennai/0813814/110908,India,2008.696
B/Chennai/085254/250907,India,2007.732
B/Chennai/085255/250907,India,2007.732
B/Chennai/085256/081007,India,2007.767
B/Chennai/085257/091007,India,2007.77
B/Chennai/085259/291007,India,2007.825
B/Chennai/085265/061107,India,2007.847
B/Chennai/085266/161107,India,2007.874
B/Chennai/085267/151107,India,2007.871
B/Chennai/085270/211107,India,2007.888
B/Chennai/085276/051207,India,2007.926
B/Chennai/085279/181207,India,2007.962
B/Chennai/085288/220208,India,2008.142
B/Chennai/085289/030308,India,2008.17
B/Chennai/085290/050308,India,2008.175
B/Chennai/085291/310308,India,2008.247
B/Chennai/085292/020408,India,2008.252
B/Chennai/085293/030408,India,2008.255
B/Chennai/085294/030408,India,2008.255
B/Chennai/085297/160408,India,2008.29
B/Chennai/085299/210408,India,2008.304
B/Chennai/085300/230408,India,2008.31
B/Chennai/085301/240408,India,2008.312
B/Chennai/088295/080408,India,2008.268
B/Cheongju/411/2008,JapanKorea,2008.134
B/Cheongju/437/2008,JapanKorea,2008.145
B/Chile/3162/2002,SouthAmerica,2002.197
B/Christchurch/22/2004,Oceania,2004.63
B/Christchurch/27/2004,Oceania,2004.655
B/Christchurch/33/2004,Oceania,2004.663
B/Christchurch/7/2004,Oceania,2004.551
B/Chungbuk/1205/2008,JapanKorea,2008.093
B/Chungbuk/765/2008,JapanKorea,2008.036
B/Chungnam/1081/2008,JapanKorea,2008.079
B/Chungnam/3438/2008,JapanKorea,2008.151
B/Chungnam/4548/2007,JapanKorea,2007.953
B/Chungnam/4552/2007,JapanKorea,2007.951
B/Colorado/01/2007,USACanada,2007.822
B/Colorado/04/2004,USACanada,2004.858
B/Colorado/13/2004,USACanada,2004.953
B/Colorado/15/2004,USACanada,2004.967
B/Colorado/16e/2004,USACanada,2004.899
B/Colorado/4e/2004,USACanada,2004.858
B/DAEJEON/2594/2007,JapanKorea,2007.263
B/DAEJEON/2774/2007,JapanKorea,2007.164
B/DARWIN/1/2004,Oceania,2004.482
B/DNIPRODZERZINSK/134/2008,Europe,2008.151
B/Daejeon/358/2008,JapanKorea,2008.036
B/Daejeon/3808/2008,JapanKorea,2008.255
B/Delaware/01/2007,USACanada,2007.847
B/Delaware/03/2007,USACanada,2007.91
B/Delaware/04/2007,USACanada,2007.91
B/Delhi/0811471/270608,India,2008.488
B/Delhi/0811473/230608,India,2008.477
B/Delhi/0811476/140708,India,2008.534
B/Delhi/0811479/170708,India,2008.542
B/Delhi/0811480/170708,India,2008.542
B/Delhi/0811491/130809,India,2009.614
B/Delhi/085783/200907,India,2007.718
B/Delhi/085793/030108,India,2008.005
B/Delhi/085794/050108,India,2008.011
B/Delhi/085796/120208,India,2008.115
B/Delhi/085800/200208,India,2008.137
B/Delhi/092606/070109,India,2009.016
B/Delhi/092607/090109,India,2009.022
B/Denmark/10/2011,Europe,2011.044
B/ENGLAND/145/2008,Europe,2008
B/ENGLAND/1716/2005,Europe,2005
B/ENGLAND/2054/2005,Europe,2005
B/ENGLAND/23/04,Europe,2004
B/England/12/2000,Europe,2000.016
B/England/197/2000,Europe,2000.937
B/England/20/2007,Europe,2007.011
B/England/44980358/2004,Europe,2004.921
B/England/462/2005,Europe,2005
B/England/488/2001,Europe,2001.156
B/England/552/2007,Europe,2007.753
B/England/554/2006,Europe,2006.723
B/England/59/2004,Europe,2004.937
B/England/60/2004,Europe,2004.921
B/England/70400009/2007,Europe,2007.049
B/England/794/2003,Europe,2003.827
B/England/89/2001,Europe,2001.049
B/Espirito_Santo/347/2005,SouthAmerica,2005.455
B/FINLAND/202/2003,Europe,2003
B/FINLAND/223/2003,Europe,2003
B/FINLAND/225/2003,Europe,2003
B/FINLAND/231/2003,Europe,2003
B/FINLAND/767/2006,Europe,2006.266
B/FINLAND/886/2001,Europe,2001
B/FLORIDA/4/2006,USACanada,2006
B/FUJIAN/141/2001,SouthChina,2001.31
B/FUJIAN/407/2001,SouthChina,2001.575
B/FUJIAN/430/2004,SouthChina,2004.677
B/FUJIAN/437/2004,SouthChina,2004.699
B/FUJIAN/SIMING1170/2007,SouthChina,2007.658
B/FUJIANGULOU/1258/2008,SouthChina,2008.173
B/FUKUSHIMA/59/2007,JapanKorea,2007.978
B/Finland/767/2000,Europe,2000
B/Florida/01/2007,USACanada,2007.827
B/Florida/05/2008,USACanada,2008.233
B/Florida/1/2000,USACanada,2000.2
B/Florida/4e/2006,USACanada,2006.833
B/Florida/AF2750/2011,USACanada,2011.025
B/GANGWON/192/2002,JapanKorea,2002.249
B/GANGWON/2287/2007,JapanKorea,2007.337
B/GANSU/CHENGGUAN1104/2008,NorthChina,2008.055
B/GANSU/CHENGGUAN1141/2007,NorthChina,2007.022
B/GANSU/CHENGGUAN1330/2007,NorthChina,2007.211
B/GENOA/56/02,Europe,2002
B/GENOVA/30/02,Europe,2002
B/GUANGDONG/182/2005,SouthChina,2005.219
B/GUANGDONG/19/2004,SouthChina,2004.11
B/GUANGDONG/FUTIAN1400/2007,SouthChina,2007.811
B/GUANGDONG/FUTIAN1406/2007,SouthChina,2007.811
B/GUANGDONG/LUOHU191/2008,SouthChina,2008.189
B/GUANGXI/XINGNING1242/2007,SouthChina,2007.658
B/GUANGZHOU/757/2000,SouthChina,2000.627
B/GUIZHOU/14/2001,SouthChina,2001.049
B/GUIZHOU/NANMING1303/2008,SouthChina,2008.863
B/GUNMA/65/2007,JapanKorea,2007.934
B/GUYANE/23/2006,SouthAmerica,2006.411
B/GYEONGGI/592/2005,JapanKorea,2005
B/Gangwon/1372/2008,JapanKorea,2008.126
B/Genoa12/02,Europe,2002
B/Genoa3/02,Europe,2002
B/Genoa48/02,Europe,2002
B/Genoa49/02,Europe,2002
B/Genoa5/02,Europe,2002
B/Genoa53/02,Europe,2002
B/Genoa6/02,Europe,2002
B/Genoa65/02,Europe,2002
B/Georgia/02/2009,USACanada,2009.326
B/Georgia/09/2005,USACanada,2005.121
B/Georgia/1/2000,USACanada,2000.334
B/Georgia/NHRC0001/2001,USACanada,2001.022
B/GermanyAF2163/2010,Europe,2010.126
B/Goroka/1/2007,Oceania,2007.307
B/Guangdong/120/2000,SouthChina,2000.208
B/Guangzhou/01/2007,SouthChina,2007.526
B/Guayaquil/FLA0959/2008,SouthAmerica,2008
B/Gwangju/3843/2008,JapanKorea,2008.247
B/Gyeongbuk/3218/2008,JapanKorea,2008.096
B/Gyeongnam/1774/2008,JapanKorea,2008.112
B/Gyeongnam/1934/2008,JapanKorea,2008.151
B/Gyeongnam/632/2008,JapanKorea,2008.06
B/Gyeongnam/684/2008,JapanKorea,2008.074
B/HAMAMATU-C/30/2008,JapanKorea,2008.058
B/HENAN/RUYANG134/2008,NorthChina,2008.23
B/HENANJINSHUI/155/2008,NorthChina,2008.227
B/HENANXIGONG/175/2008,NorthChina,2008.173
B/HIROSHIMA/1/2008,JapanKorea,2008.049
B/HIROSHIMA/23/2001,JapanKorea,2001
B/HONG_KONG/1049/2008,SouthChina,2008.29
B/HONG_KONG/119/2008,SouthChina,2008.107
B/HONG_KONG/121/2008,SouthChina,2008.107
B/HONG_KONG/125/2008,SouthChina,2008.107
B/HONG_KONG/1267/2008,SouthChina,2008.559
B/HONG_KONG/129/2008,SouthChina,2008.107
B/HONG_KONG/1363/2007,SouthChina,2007.978
B/HONG_KONG/1378/2008,SouthChina,2008.849
B/HONG_KONG/145/2008,SouthChina,2008.115
B/HONG_KONG/1470/2002,SouthChina,2002.047
B/HONG_KONG/307/2004,SouthChina,2004.858
B/HONG_KONG/309/2003,SouthChina,2003.153
B/HONG_KONG/4/2000,SouthChina,2000.005
B/HONG_KONG/436/2008,SouthChina,2008.175
B/HONG_KONG/441/2007,SouthChina,2007.353
B/HONG_KONG/466/2003,SouthChina,2003.195
B/HONG_KONG/476/2001,SouthChina,2001.422
B/HONG_KONG/5/2001,SouthChina,2001.003
B/HONG_KONG/531/2000,SouthChina,2000.433
B/HONG_KONG/534/2000,SouthChina,2000.51
B/HONG_KONG/535/2000,SouthChina,2000.523
B/HONG_KONG/537/2000,SouthChina,2000.567
B/HONG_KONG/538/2000,SouthChina,2000
B/HONG_KONG/558/2000,SouthChina,2000.775
B/HONG_KONG/5672/2003,SouthChina,2003.047
B/HONG_KONG/64/2004,SouthChina,2004.493
B/HONG_KONG/694/2008,SouthChina,2008.197
B/HONG_KONG/77/2008,SouthChina,2008.088
B/HONG_KONG/782/2005,SouthChina,2005.493
B/HONG_KONG/79/2008,SouthChina,2008.085
B/HONG_KONG/85/2008,SouthChina,2008.088
B/HONG_KONG/88/2008,SouthChina,2008.093
B/HUBEI/JIANGAN1156/2007,NorthChina,2007.441
B/HUBEI/JIANGAN1249/2007,NorthChina,2007.633
B/HUBEI/MAOJIAN1183/2007,NorthChina,2007.384
B/HUBEI/QIAOKOU121/2008,NorthChina,2008.304
B/HUBEIJIANGAN/1108/2008,NorthChina,2008.244
B/HUBEIJIANGAN/173/2008,NorthChina,2008.186
B/HUBEIMAOJIAN/1383/2007,NorthChina,2007.822
B/HUBEIQIAOKOU/114/2008,NorthChina,2008.186
B/HUBEIWUCHANG/149/2008,NorthChina,2008.208
B/HUNAN/LUSONG1354/2006,SouthChina,2006.441
B/HUNAN/WULING2480/2006,SouthChina,2006.734
B/HUNEDOARA/365/2008,Europe,2008.066
B/Hong_Kong/293/02,SouthChina,2002
B/Hong_Kong/542/2000,SouthChina,2000.551
B/Hong_Kong/548/2000,SouthChina,2000
B/Hong_Kong/557/2000,SouthChina,2000.759
B/Hong_Kong/692/01,SouthChina,2001
B/Houston/B66/2000,USACanada,2000.189
B/Houston/B67/2000,USACanada,2000.222
B/Houston/B68/2000,USACanada,2000.29
B/Houston/B69/2002,USACanada,2002.216
B/Houston/B720/2004,USACanada,2004.992
B/Houston/B745/2005,USACanada,2005.005
B/Houston/B756/2005,USACanada,2005.008
B/Houston/B787/2005,USACanada,2005.014
B/Houston/B846/2005,USACanada,2005.03
B/Houston/B850/2005,USACanada,2005.03
B/Hubei_Wujiagang/158/2009,NorthChina,2009
B/Hyogo/10K314/2011,JapanKorea,2011.129
B/IASI/474/2008,Europe,2008.079
B/INCHEON/1297/2008,JapanKorea,2008.159
B/INCHEON/2513/2008,JapanKorea,2008.216
B/INCHEON/297/2005,JapanKorea,2005
B/INCHEON/301/2005,JapanKorea,2005.151
B/INCHEON/4542/2007,JapanKorea,2007.937
B/INDIA/1491/2008,India,2008.616
B/INDIA/34974/2006,India,2006.792
B/INDIA/5290/2008,India,2008.175
B/INDIA/65504/2001,India,2001.474
B/INDIA/7314/2008,India,2008.926
B/INDONESIA/4993/2006,SoutheastAsia,2006.258
B/INDONESIA/5527/2004,SoutheastAsia,2004.175
B/IQUITOS/FLU9699/2007,SouthAmerica,2007
B/IQUITOS/FLU9701/2007,SouthAmerica,2007
B/IQUITOS/IQE6256/2007,SouthAmerica,2007
B/IQUITOS/NFI640/2007,SouthAmerica,2007
B/Illinois/3/2001,USACanada,2001.159
B/Illinois/UR06_0516/2007,USACanada,2007.173
B/Incheon/1276/2008,JapanKorea,2008.156
B/Incheon/1302/2008,JapanKorea,2008.162
B/Incheon/1355/2008,JapanKorea,2008.162
B/Incheon/2501/2008,JapanKorea,2008.208
B/Incheon/4502/2007,JapanKorea,2007.838
B/Incheon/4560/2007,JapanKorea,2007.97
B/Incheon/473/2008,JapanKorea,2008.085
B/Incheon/850/2008,JapanKorea,2008.112
B/Indiana/05/2008,USACanada,2008.205
B/Indiana/06/2010,USACanada,2010.91
B/Indiana/08/2008,USACanada,2008.208
B/Indiana/12/2008,USACanada,2008.304
B/Iowa/02/2007,USACanada,2007.904
B/Iowa/1/2001,USACanada,2001.301
B/Iquitos/FLA0879/2008,SouthAmerica,2008
B/JAPAN/1224/2005,JapanKorea,2005
B/JAPAN/1905/2005,JapanKorea,2005
B/JEJU/2787/2007,JapanKorea,2007.156
B/JIANGSU/10E9/2003,NorthChina,2003.693
B/JIANGXI/175/2005,SouthChina,2005.014
B/JIANGXI/437/2004,SouthChina,2004.69
B/JIANGXIGUIX1/130/2008,SouthChina,2008.175
B/JILIN/20/2003,NorthChina,2003
B/Jeonbuk/3810/2008,JapanKorea,2008.247
B/Jiangsu/10/2003,NorthChina,2003
B/Jiangxi/1272/2007,SouthChina,2007.795
B/Jiangxi/156/2006,SouthChina,2006.145
B/Jiangxi/1578/2007,SouthChina,2007.989
B/Jiangxi/161/2007,SouthChina,2007.123
B/Jiangxi/210/2005,SouthChina,2005.244
B/Jiangxi/216/2004,SouthChina,2004.364
B/Jiangxi/41/2005,SouthChina,2005.071
B/Jiangxi/450/2004,SouthChina,2004.729
B/Jiangxi/5/2005,SouthChina,2005.014
B/Jiangxi/51/2005,SouthChina,2005.071
B/Jiangxi/530/2007,SouthChina,2007.356
B/Jiangxi/67/2005,SouthChina,2005.09
B/Jiangxi/776/2007,SouthChina,2007.468
B/Jiangxi/92/2005,SouthChina,2005.148
B/Jiangxi/992/2007,SouthChina,2007.751
B/KENTUCKY/02/2006,USACanada,2006
B/KOBE/69/2001,JapanKorea,2001
B/KOBE/79/2001,JapanKorea,2001
B/KOBE/87/2001,JapanKorea,2001
B/Kansas/1/2005,USACanada,2005.055
B/Kobe/103/2005,JapanKorea,2005
B/Kobe/104/2005,JapanKorea,2005
B/Kobe/109/2005,JapanKorea,2005
B/Kobe/110/2005,JapanKorea,2005
B/Kobe/113/2005,JapanKorea,2005
B/Kobe/115/2005,JapanKorea,2005
B/Kobe/116/2005,JapanKorea,2005
B/Kobe/119/2005,JapanKorea,2005
B/Kobe/3/2004,JapanKorea,2004
B/Kobe/39/2005_T1,JapanKorea,2005
B/Kobe/4/2004,JapanKorea,2004
B/Kobe/42/2005,JapanKorea,2005
B/Kobe/5/2002,JapanKorea,2002
B/Kobe/66/2005,JapanKorea,2005
B/Kobe/81/2005,JapanKorea,2005
B/Kobe/88/2005,JapanKorea,2005
B/Kobe/91/2005,JapanKorea,2005
B/Kobe/92/2005,JapanKorea,2005
